transaction_datetime_id,transaction_date,transaction_time,day_of_week,month,hour_of_day,is_weekend
DT_20250313_081540,2025-03-13,08:15:40,Thursday,2025-03,08,false
DT_20250313_081646,2025-03-13,08:16:46,Thursday,2025-03,08,false
DT_20250313_083417,2025-03-13,08:34:17,Thursday,2025-03,08,false
DT_20250313_084403,2025-03-13,08:44:03,Thursday,2025-03,08,false
DT_20250313_084653,2025-03-13,08:46:53,Thursday,2025-03,08,false
DT_20250313_093647,2025-03-13,09:36:47,Thursday,2025-03,09,false
DT_20250313_104627,2025-03-13,10:46:27,Thursday,2025-03,10,false
DT_20250313_112406,2025-03-13,11:24:06,Thursday,2025-03,11,false
DT_20250313_113529,2025-03-13,11:35:29,Thursday,2025-03,11,false
DT_20250313_114737,2025-03-13,11:47:37,Thursday,2025-03,11,false
DT_20250313_123913,2025-03-13,12:39:13,Thursday,2025-03,12,false
DT_20250313_130954,2025-03-13,13:09:54,Thursday,2025-03,13,false
DT_20250313_140927,2025-03-13,14:09:27,Thursday,2025-03,14,false
DT_20250313_140952,2025-03-13,14:09:52,Thursday,2025-03,14,false
DT_20250313_143549,2025-03-13,14:35:49,Thursday,2025-03,14,false
DT_20250313_153017,2025-03-13,15:30:17,Thursday,2025-03,15,false
DT_20250313_163927,2025-03-13,16:39:27,Thursday,2025-03,16,false
DT_20250313_164733,2025-03-13,16:47:33,Thursday,2025-03,16,false
DT_20250313_171858,2025-03-13,17:18:58,Thursday,2025-03,17,false
DT_20250313_180414,2025-03-13,18:04:14,Thursday,2025-03,18,false
DT_20250313_183730,2025-03-13,18:37:30,Thursday,2025-03,18,false
DT_20250313_185538,2025-03-13,18:55:38,Thursday,2025-03,18,false
DT_20250313_192846,2025-03-13,19:28:46,Thursday,2025-03,19,false
DT_20250313_194557,2025-03-13,19:45:57,Thursday,2025-03,19,false
DT_20250313_223940,2025-03-13,22:39:40,Thursday,2025-03,22,false
DT_20250313_224945,2025-03-13,22:49:45,Thursday,2025-03,22,false
DT_20250313_231630,2025-03-13,23:16:30,Thursday,2025-03,23,false
DT_20250313_231721,2025-03-13,23:17:21,Thursday,2025-03,23,false
DT_20250313_231730,2025-03-13,23:17:30,Thursday,2025-03,23,false
DT_20250314_003347,2025-03-14,00:33:47,Friday,2025-03,00,false
DT_20250314_010226,2025-03-14,01:02:26,Friday,2025-03,01,false
DT_20250314_012042,2025-03-14,01:20:42,Friday,2025-03,01,false
DT_20250314_025723,2025-03-14,02:57:23,Friday,2025-03,02,false
DT_20250314_032115,2025-03-14,03:21:15,Friday,2025-03,03,false
DT_20250314_040406,2025-03-14,04:04:06,Friday,2025-03,04,false
DT_20250314_040412,2025-03-14,04:04:12,Friday,2025-03,04,false
DT_20250314_042707,2025-03-14,04:27:07,Friday,2025-03,04,false
DT_20250314_043238,2025-03-14,04:32:38,Friday,2025-03,04,false
DT_20250314_044229,2025-03-14,04:42:29,Friday,2025-03,04,false
DT_20250314_052256,2025-03-14,05:22:56,Friday,2025-03,05,false
DT_20250314_052705,2025-03-14,05:27:05,Friday,2025-03,05,false
DT_20250314_053011,2025-03-14,05:30:11,Friday,2025-03,05,false
DT_20250314_053529,2025-03-14,05:35:29,Friday,2025-03,05,false
DT_20250314_053743,2025-03-14,05:37:43,Friday,2025-03,05,false
DT_20250314_054002,2025-03-14,05:40:02,Friday,2025-03,05,false
DT_20250314_054154,2025-03-14,05:41:54,Friday,2025-03,05,false
DT_20250314_054316,2025-03-14,05:43:16,Friday,2025-03,05,false
DT_20250314_054859,2025-03-14,05:48:59,Friday,2025-03,05,false
DT_20250314_055053,2025-03-14,05:50:53,Friday,2025-03,05,false
DT_20250314_061712,2025-03-14,06:17:12,Friday,2025-03,06,false
DT_20250314_061849,2025-03-14,06:18:49,Friday,2025-03,06,false
DT_20250314_072101,2025-03-14,07:21:01,Friday,2025-03,07,false
DT_20250314_073329,2025-03-14,07:33:29,Friday,2025-03,07,false
DT_20250314_073424,2025-03-14,07:34:24,Friday,2025-03,07,false
DT_20250314_074639,2025-03-14,07:46:39,Friday,2025-03,07,false
DT_20250314_081034,2025-03-14,08:10:34,Friday,2025-03,08,false
DT_20250314_085404,2025-03-14,08:54:04,Friday,2025-03,08,false
DT_20250314_100334,2025-03-14,10:03:34,Friday,2025-03,10,false
DT_20250314_101504,2025-03-14,10:15:04,Friday,2025-03,10,false
DT_20250314_104757,2025-03-14,10:47:57,Friday,2025-03,10,false
DT_20250314_112146,2025-03-14,11:21:46,Friday,2025-03,11,false
DT_20250314_113806,2025-03-14,11:38:06,Friday,2025-03,11,false
DT_20250314_120145,2025-03-14,12:01:45,Friday,2025-03,12,false
DT_20250314_120425,2025-03-14,12:04:25,Friday,2025-03,12,false
DT_20250314_120702,2025-03-14,12:07:02,Friday,2025-03,12,false
DT_20250314_121841,2025-03-14,12:18:41,Friday,2025-03,12,false
DT_20250314_122514,2025-03-14,12:25:14,Friday,2025-03,12,false
DT_20250314_130351,2025-03-14,13:03:51,Friday,2025-03,13,false
DT_20250314_130839,2025-03-14,13:08:39,Friday,2025-03,13,false
DT_20250314_133904,2025-03-14,13:39:04,Friday,2025-03,13,false
DT_20250314_141920,2025-03-14,14:19:20,Friday,2025-03,14,false
DT_20250314_152105,2025-03-14,15:21:05,Friday,2025-03,15,false
DT_20250314_152929,2025-03-14,15:29:29,Friday,2025-03,15,false
DT_20250314_153003,2025-03-14,15:30:03,Friday,2025-03,15,false
DT_20250314_154846,2025-03-14,15:48:46,Friday,2025-03,15,false
DT_20250314_165820,2025-03-14,16:58:20,Friday,2025-03,16,false
DT_20250314_170313,2025-03-14,17:03:13,Friday,2025-03,17,false
DT_20250314_170701,2025-03-14,17:07:01,Friday,2025-03,17,false
DT_20250314_171752,2025-03-14,17:17:52,Friday,2025-03,17,false
DT_20250314_183121,2025-03-14,18:31:21,Friday,2025-03,18,false
DT_20250314_184521,2025-03-14,18:45:21,Friday,2025-03,18,false
DT_20250314_185141,2025-03-14,18:51:41,Friday,2025-03,18,false
DT_20250314_185742,2025-03-14,18:57:42,Friday,2025-03,18,false
DT_20250314_185958,2025-03-14,18:59:58,Friday,2025-03,18,false
DT_20250314_191002,2025-03-14,19:10:02,Friday,2025-03,19,false
DT_20250314_193514,2025-03-14,19:35:14,Friday,2025-03,19,false
DT_20250314_193753,2025-03-14,19:37:53,Friday,2025-03,19,false
DT_20250314_194139,2025-03-14,19:41:39,Friday,2025-03,19,false
DT_20250314_195107,2025-03-14,19:51:07,Friday,2025-03,19,false
DT_20250314_202750,2025-03-14,20:27:50,Friday,2025-03,20,false
DT_20250314_210908,2025-03-14,21:09:08,Friday,2025-03,21,false
DT_20250314_213506,2025-03-14,21:35:06,Friday,2025-03,21,false
DT_20250314_214959,2025-03-14,21:49:59,Friday,2025-03,21,false
DT_20250314_215700,2025-03-14,21:57:00,Friday,2025-03,21,false
DT_20250314_221048,2025-03-14,22:10:48,Friday,2025-03,22,false
DT_20250314_221810,2025-03-14,22:18:10,Friday,2025-03,22,false
DT_20250314_222447,2025-03-14,22:24:47,Friday,2025-03,22,false
DT_20250314_222819,2025-03-14,22:28:19,Friday,2025-03,22,false
DT_20250314_223539,2025-03-14,22:35:39,Friday,2025-03,22,false
DT_20250314_230230,2025-03-14,23:02:30,Friday,2025-03,23,false
DT_20250314_230405,2025-03-14,23:04:05,Friday,2025-03,23,false
DT_20250314_233424,2025-03-14,23:34:24,Friday,2025-03,23,false
DT_20250314_235018,2025-03-14,23:50:18,Friday,2025-03,23,false
DT_20250315_000912,2025-03-15,00:09:12,Saturday,2025-03,00,true
DT_20250315_003016,2025-03-15,00:30:16,Saturday,2025-03,00,true
DT_20250315_003521,2025-03-15,00:35:21,Saturday,2025-03,00,true
DT_20250315_005901,2025-03-15,00:59:01,Saturday,2025-03,00,true
DT_20250315_005917,2025-03-15,00:59:17,Saturday,2025-03,00,true
DT_20250315_011101,2025-03-15,01:11:01,Saturday,2025-03,01,true
DT_20250315_020912,2025-03-15,02:09:12,Saturday,2025-03,02,true
DT_20250315_022046,2025-03-15,02:20:46,Saturday,2025-03,02,true
DT_20250315_022424,2025-03-15,02:24:24,Saturday,2025-03,02,true
DT_20250315_032151,2025-03-15,03:21:51,Saturday,2025-03,03,true
DT_20250315_040228,2025-03-15,04:02:28,Saturday,2025-03,04,true
DT_20250315_040644,2025-03-15,04:06:44,Saturday,2025-03,04,true
DT_20250315_043219,2025-03-15,04:32:19,Saturday,2025-03,04,true
DT_20250315_043556,2025-03-15,04:35:56,Saturday,2025-03,04,true
DT_20250315_045918,2025-03-15,04:59:18,Saturday,2025-03,04,true
DT_20250315_050638,2025-03-15,05:06:38,Saturday,2025-03,05,true
DT_20250315_051651,2025-03-15,05:16:51,Saturday,2025-03,05,true
DT_20250315_052207,2025-03-15,05:22:07,Saturday,2025-03,05,true
DT_20250315_054535,2025-03-15,05:45:35,Saturday,2025-03,05,true
DT_20250315_060915,2025-03-15,06:09:15,Saturday,2025-03,06,true
DT_20250315_061628,2025-03-15,06:16:28,Saturday,2025-03,06,true
DT_20250315_065544,2025-03-15,06:55:44,Saturday,2025-03,06,true
DT_20250315_072717,2025-03-15,07:27:17,Saturday,2025-03,07,true
DT_20250315_073329,2025-03-15,07:33:29,Saturday,2025-03,07,true
DT_20250315_073909,2025-03-15,07:39:09,Saturday,2025-03,07,true
DT_20250315_074822,2025-03-15,07:48:22,Saturday,2025-03,07,true
DT_20250315_075924,2025-03-15,07:59:24,Saturday,2025-03,07,true
DT_20250315_081633,2025-03-15,08:16:33,Saturday,2025-03,08,true
DT_20250315_083020,2025-03-15,08:30:20,Saturday,2025-03,08,true
DT_20250315_084839,2025-03-15,08:48:39,Saturday,2025-03,08,true
DT_20250315_085851,2025-03-15,08:58:51,Saturday,2025-03,08,true
DT_20250315_093811,2025-03-15,09:38:11,Saturday,2025-03,09,true
DT_20250315_094900,2025-03-15,09:49:00,Saturday,2025-03,09,true
DT_20250315_105336,2025-03-15,10:53:36,Saturday,2025-03,10,true
DT_20250315_113824,2025-03-15,11:38:24,Saturday,2025-03,11,true
DT_20250315_121336,2025-03-15,12:13:36,Saturday,2025-03,12,true
DT_20250315_124420,2025-03-15,12:44:20,Saturday,2025-03,12,true
DT_20250315_125158,2025-03-15,12:51:58,Saturday,2025-03,12,true
DT_20250315_133731,2025-03-15,13:37:31,Saturday,2025-03,13,true
DT_20250315_140810,2025-03-15,14:08:10,Saturday,2025-03,14,true
DT_20250315_143639,2025-03-15,14:36:39,Saturday,2025-03,14,true
DT_20250315_154023,2025-03-15,15:40:23,Saturday,2025-03,15,true
DT_20250315_154556,2025-03-15,15:45:56,Saturday,2025-03,15,true
DT_20250315_155737,2025-03-15,15:57:37,Saturday,2025-03,15,true
DT_20250315_160818,2025-03-15,16:08:18,Saturday,2025-03,16,true
DT_20250315_161953,2025-03-15,16:19:53,Saturday,2025-03,16,true
DT_20250315_165621,2025-03-15,16:56:21,Saturday,2025-03,16,true
DT_20250315_170958,2025-03-15,17:09:58,Saturday,2025-03,17,true
DT_20250315_172951,2025-03-15,17:29:51,Saturday,2025-03,17,true
DT_20250315_180222,2025-03-15,18:02:22,Saturday,2025-03,18,true
DT_20250315_184019,2025-03-15,18:40:19,Saturday,2025-03,18,true
DT_20250315_184708,2025-03-15,18:47:08,Saturday,2025-03,18,true
DT_20250315_185854,2025-03-15,18:58:54,Saturday,2025-03,18,true
DT_20250315_190057,2025-03-15,19:00:57,Saturday,2025-03,19,true
DT_20250315_195021,2025-03-15,19:50:21,Saturday,2025-03,19,true
DT_20250315_200936,2025-03-15,20:09:36,Saturday,2025-03,20,true
DT_20250315_211456,2025-03-15,21:14:56,Saturday,2025-03,21,true
DT_20250315_230553,2025-03-15,23:05:53,Saturday,2025-03,23,true
DT_20250315_232347,2025-03-15,23:23:47,Saturday,2025-03,23,true
DT_20250315_235329,2025-03-15,23:53:29,Saturday,2025-03,23,true
DT_20250316_002409,2025-03-16,00:24:09,Sunday,2025-03,00,true
DT_20250316_011508,2025-03-16,01:15:08,Sunday,2025-03,01,true
DT_20250316_014606,2025-03-16,01:46:06,Sunday,2025-03,01,true
DT_20250316_014644,2025-03-16,01:46:44,Sunday,2025-03,01,true
DT_20250316_022141,2025-03-16,02:21:41,Sunday,2025-03,02,true
DT_20250316_022556,2025-03-16,02:25:56,Sunday,2025-03,02,true
DT_20250316_025142,2025-03-16,02:51:42,Sunday,2025-03,02,true
DT_20250316_025814,2025-03-16,02:58:14,Sunday,2025-03,02,true
DT_20250316_032000,2025-03-16,03:20:00,Sunday,2025-03,03,true
DT_20250316_032058,2025-03-16,03:20:58,Sunday,2025-03,03,true
DT_20250316_032503,2025-03-16,03:25:03,Sunday,2025-03,03,true
DT_20250316_033748,2025-03-16,03:37:48,Sunday,2025-03,03,true
DT_20250316_040645,2025-03-16,04:06:45,Sunday,2025-03,04,true
DT_20250316_041252,2025-03-16,04:12:52,Sunday,2025-03,04,true
DT_20250316_042304,2025-03-16,04:23:04,Sunday,2025-03,04,true
DT_20250316_045628,2025-03-16,04:56:28,Sunday,2025-03,04,true
DT_20250316_060059,2025-03-16,06:00:59,Sunday,2025-03,06,true
DT_20250316_061234,2025-03-16,06:12:34,Sunday,2025-03,06,true
DT_20250316_062905,2025-03-16,06:29:05,Sunday,2025-03,06,true
DT_20250316_073231,2025-03-16,07:32:31,Sunday,2025-03,07,true
DT_20250316_074914,2025-03-16,07:49:14,Sunday,2025-03,07,true
DT_20250316_092752,2025-03-16,09:27:52,Sunday,2025-03,09,true
DT_20250316_092928,2025-03-16,09:29:28,Sunday,2025-03,09,true
DT_20250316_100046,2025-03-16,10:00:46,Sunday,2025-03,10,true
DT_20250316_100607,2025-03-16,10:06:07,Sunday,2025-03,10,true
DT_20250316_101620,2025-03-16,10:16:20,Sunday,2025-03,10,true
DT_20250316_102551,2025-03-16,10:25:51,Sunday,2025-03,10,true
DT_20250316_103718,2025-03-16,10:37:18,Sunday,2025-03,10,true
DT_20250316_104032,2025-03-16,10:40:32,Sunday,2025-03,10,true
DT_20250316_105256,2025-03-16,10:52:56,Sunday,2025-03,10,true
DT_20250316_105805,2025-03-16,10:58:05,Sunday,2025-03,10,true
DT_20250316_110853,2025-03-16,11:08:53,Sunday,2025-03,11,true
DT_20250316_111809,2025-03-16,11:18:09,Sunday,2025-03,11,true
DT_20250316_124251,2025-03-16,12:42:51,Sunday,2025-03,12,true
DT_20250316_125344,2025-03-16,12:53:44,Sunday,2025-03,12,true
DT_20250316_131416,2025-03-16,13:14:16,Sunday,2025-03,13,true
DT_20250316_132913,2025-03-16,13:29:13,Sunday,2025-03,13,true
DT_20250316_133245,2025-03-16,13:32:45,Sunday,2025-03,13,true
DT_20250316_140653,2025-03-16,14:06:53,Sunday,2025-03,14,true
DT_20250316_140905,2025-03-16,14:09:05,Sunday,2025-03,14,true
DT_20250316_142557,2025-03-16,14:25:57,Sunday,2025-03,14,true
DT_20250316_150035,2025-03-16,15:00:35,Sunday,2025-03,15,true
DT_20250316_151619,2025-03-16,15:16:19,Sunday,2025-03,15,true
DT_20250316_155655,2025-03-16,15:56:55,Sunday,2025-03,15,true
DT_20250316_160633,2025-03-16,16:06:33,Sunday,2025-03,16,true
DT_20250316_162132,2025-03-16,16:21:32,Sunday,2025-03,16,true
DT_20250316_165856,2025-03-16,16:58:56,Sunday,2025-03,16,true
DT_20250316_171952,2025-03-16,17:19:52,Sunday,2025-03,17,true
DT_20250316_180530,2025-03-16,18:05:30,Sunday,2025-03,18,true
DT_20250316_181548,2025-03-16,18:15:48,Sunday,2025-03,18,true
DT_20250316_190922,2025-03-16,19:09:22,Sunday,2025-03,19,true
DT_20250316_193358,2025-03-16,19:33:58,Sunday,2025-03,19,true
DT_20250316_194028,2025-03-16,19:40:28,Sunday,2025-03,19,true
DT_20250316_200334,2025-03-16,20:03:34,Sunday,2025-03,20,true
DT_20250316_201107,2025-03-16,20:11:07,Sunday,2025-03,20,true
DT_20250316_205730,2025-03-16,20:57:30,Sunday,2025-03,20,true
DT_20250316_210431,2025-03-16,21:04:31,Sunday,2025-03,21,true
DT_20250316_212550,2025-03-16,21:25:50,Sunday,2025-03,21,true
DT_20250316_224816,2025-03-16,22:48:16,Sunday,2025-03,22,true
DT_20250316_231500,2025-03-16,23:15:00,Sunday,2025-03,23,true
DT_20250316_231652,2025-03-16,23:16:52,Sunday,2025-03,23,true
DT_20250317_004256,2025-03-17,00:42:56,Monday,2025-03,00,false
DT_20250317_021025,2025-03-17,02:10:25,Monday,2025-03,02,false
DT_20250317_022716,2025-03-17,02:27:16,Monday,2025-03,02,false
DT_20250317_024305,2025-03-17,02:43:05,Monday,2025-03,02,false
DT_20250317_032157,2025-03-17,03:21:57,Monday,2025-03,03,false
DT_20250317_032650,2025-03-17,03:26:50,Monday,2025-03,03,false
DT_20250317_034045,2025-03-17,03:40:45,Monday,2025-03,03,false
DT_20250317_034449,2025-03-17,03:44:49,Monday,2025-03,03,false
DT_20250317_040828,2025-03-17,04:08:28,Monday,2025-03,04,false
DT_20250317_051013,2025-03-17,05:10:13,Monday,2025-03,05,false
DT_20250317_052202,2025-03-17,05:22:02,Monday,2025-03,05,false
DT_20250317_064629,2025-03-17,06:46:29,Monday,2025-03,06,false
DT_20250317_072208,2025-03-17,07:22:08,Monday,2025-03,07,false
DT_20250317_073041,2025-03-17,07:30:41,Monday,2025-03,07,false
DT_20250317_080216,2025-03-17,08:02:16,Monday,2025-03,08,false
DT_20250317_090435,2025-03-17,09:04:35,Monday,2025-03,09,false
DT_20250317_091347,2025-03-17,09:13:47,Monday,2025-03,09,false
DT_20250317_092505,2025-03-17,09:25:05,Monday,2025-03,09,false
DT_20250317_094052,2025-03-17,09:40:52,Monday,2025-03,09,false
DT_20250317_095341,2025-03-17,09:53:41,Monday,2025-03,09,false
DT_20250317_103227,2025-03-17,10:32:27,Monday,2025-03,10,false
DT_20250317_105108,2025-03-17,10:51:08,Monday,2025-03,10,false
DT_20250317_105543,2025-03-17,10:55:43,Monday,2025-03,10,false
DT_20250317_111652,2025-03-17,11:16:52,Monday,2025-03,11,false
DT_20250317_114357,2025-03-17,11:43:57,Monday,2025-03,11,false
DT_20250317_120647,2025-03-17,12:06:47,Monday,2025-03,12,false
DT_20250317_120749,2025-03-17,12:07:49,Monday,2025-03,12,false
DT_20250317_123000,2025-03-17,12:30:00,Monday,2025-03,12,false
DT_20250317_125506,2025-03-17,12:55:06,Monday,2025-03,12,false
DT_20250317_131737,2025-03-17,13:17:37,Monday,2025-03,13,false
DT_20250317_132403,2025-03-17,13:24:03,Monday,2025-03,13,false
DT_20250317_135458,2025-03-17,13:54:58,Monday,2025-03,13,false
DT_20250317_153015,2025-03-17,15:30:15,Monday,2025-03,15,false
DT_20250317_162032,2025-03-17,16:20:32,Monday,2025-03,16,false
DT_20250317_165721,2025-03-17,16:57:21,Monday,2025-03,16,false
DT_20250317_173801,2025-03-17,17:38:01,Monday,2025-03,17,false
DT_20250317_181212,2025-03-17,18:12:12,Monday,2025-03,18,false
DT_20250317_185133,2025-03-17,18:51:33,Monday,2025-03,18,false
DT_20250317_190638,2025-03-17,19:06:38,Monday,2025-03,19,false
DT_20250317_192350,2025-03-17,19:23:50,Monday,2025-03,19,false
DT_20250317_192854,2025-03-17,19:28:54,Monday,2025-03,19,false
DT_20250317_193048,2025-03-17,19:30:48,Monday,2025-03,19,false
DT_20250317_200001,2025-03-17,20:00:01,Monday,2025-03,20,false
DT_20250317_213652,2025-03-17,21:36:52,Monday,2025-03,21,false
DT_20250317_234131,2025-03-17,23:41:31,Monday,2025-03,23,false
DT_20250318_003626,2025-03-18,00:36:26,Tuesday,2025-03,00,false
DT_20250318_003635,2025-03-18,00:36:35,Tuesday,2025-03,00,false
DT_20250318_005812,2025-03-18,00:58:12,Tuesday,2025-03,00,false
DT_20250318_012749,2025-03-18,01:27:49,Tuesday,2025-03,01,false
DT_20250318_020758,2025-03-18,02:07:58,Tuesday,2025-03,02,false
DT_20250318_022042,2025-03-18,02:20:42,Tuesday,2025-03,02,false
DT_20250318_022324,2025-03-18,02:23:24,Tuesday,2025-03,02,false
DT_20250318_033814,2025-03-18,03:38:14,Tuesday,2025-03,03,false
DT_20250318_041015,2025-03-18,04:10:15,Tuesday,2025-03,04,false
DT_20250318_041816,2025-03-18,04:18:16,Tuesday,2025-03,04,false
DT_20250318_050244,2025-03-18,05:02:44,Tuesday,2025-03,05,false
DT_20250318_051048,2025-03-18,05:10:48,Tuesday,2025-03,05,false
DT_20250318_052317,2025-03-18,05:23:17,Tuesday,2025-03,05,false
DT_20250318_062709,2025-03-18,06:27:09,Tuesday,2025-03,06,false
DT_20250318_071753,2025-03-18,07:17:53,Tuesday,2025-03,07,false
DT_20250318_071919,2025-03-18,07:19:19,Tuesday,2025-03,07,false
DT_20250318_072638,2025-03-18,07:26:38,Tuesday,2025-03,07,false
DT_20250318_072848,2025-03-18,07:28:48,Tuesday,2025-03,07,false
DT_20250318_072944,2025-03-18,07:29:44,Tuesday,2025-03,07,false
DT_20250318_073420,2025-03-18,07:34:20,Tuesday,2025-03,07,false
DT_20250318_080149,2025-03-18,08:01:49,Tuesday,2025-03,08,false
DT_20250318_081741,2025-03-18,08:17:41,Tuesday,2025-03,08,false
DT_20250318_081902,2025-03-18,08:19:02,Tuesday,2025-03,08,false
DT_20250318_082542,2025-03-18,08:25:42,Tuesday,2025-03,08,false
DT_20250318_082613,2025-03-18,08:26:13,Tuesday,2025-03,08,false
DT_20250318_090931,2025-03-18,09:09:31,Tuesday,2025-03,09,false
DT_20250318_104408,2025-03-18,10:44:08,Tuesday,2025-03,10,false
DT_20250318_104641,2025-03-18,10:46:41,Tuesday,2025-03,10,false
DT_20250318_105519,2025-03-18,10:55:19,Tuesday,2025-03,10,false
DT_20250318_110809,2025-03-18,11:08:09,Tuesday,2025-03,11,false
DT_20250318_115621,2025-03-18,11:56:21,Tuesday,2025-03,11,false
DT_20250318_120734,2025-03-18,12:07:34,Tuesday,2025-03,12,false
DT_20250318_121028,2025-03-18,12:10:28,Tuesday,2025-03,12,false
DT_20250318_123032,2025-03-18,12:30:32,Tuesday,2025-03,12,false
DT_20250318_123702,2025-03-18,12:37:02,Tuesday,2025-03,12,false
DT_20250318_125308,2025-03-18,12:53:08,Tuesday,2025-03,12,false
DT_20250318_135241,2025-03-18,13:52:41,Tuesday,2025-03,13,false
DT_20250318_135342,2025-03-18,13:53:42,Tuesday,2025-03,13,false
DT_20250318_140816,2025-03-18,14:08:16,Tuesday,2025-03,14,false
DT_20250318_143056,2025-03-18,14:30:56,Tuesday,2025-03,14,false
DT_20250318_143852,2025-03-18,14:38:52,Tuesday,2025-03,14,false
DT_20250318_145308,2025-03-18,14:53:08,Tuesday,2025-03,14,false
DT_20250318_153733,2025-03-18,15:37:33,Tuesday,2025-03,15,false
DT_20250318_160640,2025-03-18,16:06:40,Tuesday,2025-03,16,false
DT_20250318_165006,2025-03-18,16:50:06,Tuesday,2025-03,16,false
DT_20250318_174837,2025-03-18,17:48:37,Tuesday,2025-03,17,false
DT_20250318_175124,2025-03-18,17:51:24,Tuesday,2025-03,17,false
DT_20250318_182113,2025-03-18,18:21:13,Tuesday,2025-03,18,false
DT_20250318_192015,2025-03-18,19:20:15,Tuesday,2025-03,19,false
DT_20250318_193747,2025-03-18,19:37:47,Tuesday,2025-03,19,false
DT_20250318_194147,2025-03-18,19:41:47,Tuesday,2025-03,19,false
DT_20250318_210542,2025-03-18,21:05:42,Tuesday,2025-03,21,false
DT_20250318_214702,2025-03-18,21:47:02,Tuesday,2025-03,21,false
DT_20250318_215949,2025-03-18,21:59:49,Tuesday,2025-03,21,false
DT_20250318_220119,2025-03-18,22:01:19,Tuesday,2025-03,22,false
DT_20250318_224126,2025-03-18,22:41:26,Tuesday,2025-03,22,false
DT_20250318_224543,2025-03-18,22:45:43,Tuesday,2025-03,22,false
DT_20250318_224740,2025-03-18,22:47:40,Tuesday,2025-03,22,false
DT_20250318_231940,2025-03-18,23:19:40,Tuesday,2025-03,23,false
DT_20250318_233205,2025-03-18,23:32:05,Tuesday,2025-03,23,false
DT_20250318_234318,2025-03-18,23:43:18,Tuesday,2025-03,23,false
DT_20250319_000631,2025-03-19,00:06:31,Wednesday,2025-03,00,false
DT_20250319_004637,2025-03-19,00:46:37,Wednesday,2025-03,00,false
DT_20250319_012131,2025-03-19,01:21:31,Wednesday,2025-03,01,false
DT_20250319_012400,2025-03-19,01:24:00,Wednesday,2025-03,01,false
DT_20250319_015356,2025-03-19,01:53:56,Wednesday,2025-03,01,false
DT_20250319_015451,2025-03-19,01:54:51,Wednesday,2025-03,01,false
DT_20250319_022443,2025-03-19,02:24:43,Wednesday,2025-03,02,false
DT_20250319_033652,2025-03-19,03:36:52,Wednesday,2025-03,03,false
DT_20250319_041425,2025-03-19,04:14:25,Wednesday,2025-03,04,false
DT_20250319_043933,2025-03-19,04:39:33,Wednesday,2025-03,04,false
DT_20250319_044040,2025-03-19,04:40:40,Wednesday,2025-03,04,false
DT_20250319_055448,2025-03-19,05:54:48,Wednesday,2025-03,05,false
DT_20250319_064439,2025-03-19,06:44:39,Wednesday,2025-03,06,false
DT_20250319_090407,2025-03-19,09:04:07,Wednesday,2025-03,09,false
DT_20250319_094600,2025-03-19,09:46:00,Wednesday,2025-03,09,false
DT_20250319_102023,2025-03-19,10:20:23,Wednesday,2025-03,10,false
DT_20250319_103342,2025-03-19,10:33:42,Wednesday,2025-03,10,false
DT_20250319_103659,2025-03-19,10:36:59,Wednesday,2025-03,10,false
DT_20250319_104636,2025-03-19,10:46:36,Wednesday,2025-03,10,false
DT_20250319_104721,2025-03-19,10:47:21,Wednesday,2025-03,10,false
DT_20250319_105448,2025-03-19,10:54:48,Wednesday,2025-03,10,false
DT_20250319_115103,2025-03-19,11:51:03,Wednesday,2025-03,11,false
DT_20250319_124808,2025-03-19,12:48:08,Wednesday,2025-03,12,false
DT_20250319_124952,2025-03-19,12:49:52,Wednesday,2025-03,12,false
DT_20250319_125816,2025-03-19,12:58:16,Wednesday,2025-03,12,false
DT_20250319_132434,2025-03-19,13:24:34,Wednesday,2025-03,13,false
DT_20250319_132943,2025-03-19,13:29:43,Wednesday,2025-03,13,false
DT_20250319_133704,2025-03-19,13:37:04,Wednesday,2025-03,13,false
DT_20250319_142021,2025-03-19,14:20:21,Wednesday,2025-03,14,false
DT_20250319_152213,2025-03-19,15:22:13,Wednesday,2025-03,15,false
DT_20250319_160619,2025-03-19,16:06:19,Wednesday,2025-03,16,false
DT_20250319_172309,2025-03-19,17:23:09,Wednesday,2025-03,17,false
DT_20250319_185055,2025-03-19,18:50:55,Wednesday,2025-03,18,false
DT_20250319_195253,2025-03-19,19:52:53,Wednesday,2025-03,19,false
DT_20250319_195724,2025-03-19,19:57:24,Wednesday,2025-03,19,false
DT_20250319_202952,2025-03-19,20:29:52,Wednesday,2025-03,20,false
DT_20250319_204400,2025-03-19,20:44:00,Wednesday,2025-03,20,false
DT_20250319_204957,2025-03-19,20:49:57,Wednesday,2025-03,20,false
DT_20250319_212453,2025-03-19,21:24:53,Wednesday,2025-03,21,false
DT_20250319_212817,2025-03-19,21:28:17,Wednesday,2025-03,21,false
DT_20250319_213941,2025-03-19,21:39:41,Wednesday,2025-03,21,false
DT_20250319_214514,2025-03-19,21:45:14,Wednesday,2025-03,21,false
DT_20250319_221404,2025-03-19,22:14:04,Wednesday,2025-03,22,false
DT_20250319_222403,2025-03-19,22:24:03,Wednesday,2025-03,22,false
DT_20250319_225251,2025-03-19,22:52:51,Wednesday,2025-03,22,false
DT_20250319_230756,2025-03-19,23:07:56,Wednesday,2025-03,23,false
DT_20250319_233119,2025-03-19,23:31:19,Wednesday,2025-03,23,false
